Bedroom,Bathroom,Property Size,Nearby School,Nearby Mall,Tenure Type,Property Type,Parking Lot,Bus Stop,Mall,Park,School,Hospital,price,Highway,Nearby Railway Station,Railway Station
3.0,2.0,1288.0,0,0,0,1,2.0,0,0,0,0,0,335000.0,0,0,0
3.0,2.0,934.0,0,0,0,1,1.0,0,0,0,0,0,290000.0,0,0,0
4.0,3.0,1421.0,1,1,0,1,2.0,0,1,1,1,0,860000.0,0,1,1
4.0,5.0,1567.0,1,0,0,5,3.0,1,0,0,1,1,1000000.0,0,1,1
3.0,2.0,854.0,0,0,0,0,1.0,0,0,0,0,0,180000.0,0,0,0
2.0,1.0,500.0,0,0,0,3,1.0,0,0,0,0,0,145000.0,0,0,0
3.0,2.0,650.0,1,0,0,0,1.0,1,0,1,1,0,160000.0,1,1,1
3.0,1.0,700.0,0,0,0,3,1.0,0,0,0,0,0,150000.0,0,0,0
3.0,2.0,1288.0,0,0,1,0,1.0,0,0,0,0,0,310000.0,0,0,0
2.0,1.0,660.0,0,0,1,0,1.0,0,0,0,0,0,168000.0,0,0,0
2.0,2.0,550.0,0,0,1,3,1.0,0,0,0,0,0,150000.0,0,0,0
3.0,2.0,914.0,0,0,0,0,1.0,0,0,0,0,0,245000.0,0,0,0
3.0,2.0,1018.0,0,0,1,1,2.0,1,0,1,1,1,458000.0,0,0,0
3.0,2.0,1399.0,1,0,1,1,1.0,0,0,1,1,1,480000.0,0,0,0
2.0,1.0,715.0,0,0,0,0,1.0,0,0,0,0,0,295000.0,0,0,0
3.0,2.0,600.0,0,0,1,0,1.0,0,0,0,0,0,195000.0,0,0,0
3.0,2.0,1068.0,0,0,0,1,2.0,0,0,0,0,0,450000.0,0,0,0
2.0,1.0,580.0,1,0,1,0,1.0,1,0,1,1,0,135000.0,0,0,0
2.0,1.0,580.0,0,0,1,0,1.0,1,0,1,1,0,185000.0,0,0,0
3.0,2.0,835.0,0,0,1,0,1.0,1,0,0,1,0,320000.0,0,0,0
2.0,1.0,624.0,0,0,1,0,1.0,0,0,0,0,0,138000.0,0,0,0
3.0,2.0,750.0,0,0,0,0,1.0,0,0,0,0,0,178000.0,0,0,0
3.0,2.0,720.0,1,0,1,0,1.0,0,0,1,1,0,185000.0,0,0,0
3.0,2.0,750.0,0,0,0,1,1.0,0,0,0,0,0,298000.0,0,0,0
3.0,2.0,891.0,1,0,0,0,1.0,1,0,1,1,0,270000.0,0,0,0
3.0,2.0,680.0,0,0,1,0,1.0,0,0,0,0,0,230000.0,0,0,0
2.0,1.0,580.0,1,0,1,0,1.0,1,0,1,1,0,165000.0,0,0,0
3.0,2.0,864.0,0,0,0,5,1.0,1,1,1,1,1,998000.0,1,0,1
3.0,1.0,646.0,0,0,1,0,1.0,0,0,0,0,0,240000.0,0,0,0
2.0,1.0,600.0,1,1,0,0,2.0,1,1,0,1,1,210000.0,0,1,1
3.0,2.0,850.0,0,0,1,0,1.0,0,0,0,0,0,250000.0,0,0,0
2.0,1.0,540.0,0,0,0,3,1.0,0,0,0,0,1,85000.0,0,0,0
3.0,2.0,1200.0,0,0,0,1,1.0,1,0,1,1,0,560000.0,0,0,1
3.0,2.0,632.0,0,0,1,0,1.0,0,0,0,0,0,250000.0,0,0,0
3.0,2.0,700.0,0,0,1,0,1.0,0,0,0,0,0,188000.0,0,0,0
3.0,2.0,800.0,0,0,1,0,1.0,0,0,0,0,0,275000.0,0,0,0
3.0,2.0,1259.0,0,0,1,1,1.0,0,1,0,0,1,360000.0,0,0,0
3.0,2.0,946.0,1,1,1,1,1.0,0,1,1,1,1,350000.0,0,0,0
3.0,1.0,650.0,0,0,1,3,1.0,0,0,1,0,1,179000.0,0,0,0
2.0,1.0,646.0,0,0,0,5,1.0,1,1,1,1,0,432000.0,0,0,0
3.0,2.0,1155.0,0,0,0,5,1.0,0,0,0,0,0,780000.0,0,0,0
2.0,2.0,847.0,0,0,0,5,2.0,0,0,0,0,0,460000.0,0,0,0
4.0,5.0,2124.0,0,0,0,0,2.0,0,0,0,0,0,520000.0,0,0,0
3.0,2.0,926.0,0,0,0,5,2.0,0,0,0,0,0,456000.0,0,0,0
3.0,2.0,960.0,0,0,0,0,1.0,0,0,0,0,0,500000.0,0,0,0
3.0,2.0,656.0,1,0,1,0,1.0,0,0,0,1,0,155000.0,0,1,1
3.0,2.0,845.0,0,0,0,1,1.0,0,0,1,1,0,260000.0,0,0,0
3.0,2.0,1283.0,0,0,0,1,1.0,0,0,0,0,0,750000.0,0,0,0
3.0,2.0,904.0,1,1,0,1,1.0,1,1,1,1,1,270000.0,1,1,1
3.0,2.0,1069.0,0,0,1,0,2.0,0,0,0,0,0,360000.0,0,0,0
3.0,2.0,1160.0,0,0,1,0,1.0,0,0,0,0,0,580000.0,0,0,0
3.0,2.0,860.0,0,0,1,0,1.0,1,0,0,1,0,308000.0,0,0,1
3.0,2.0,850.0,0,0,1,5,1.0,0,0,0,0,0,340000.0,0,0,0
4.0,3.0,1433.0,0,0,0,1,2.0,0,0,0,0,0,350000.0,0,0,0
3.0,2.0,1222.0,0,0,0,0,2.0,0,0,0,0,0,415000.0,0,0,0
3.0,2.0,802.0,1,0,1,1,2.0,1,0,1,1,1,210000.0,0,0,0
3.0,2.0,1093.0,0,1,1,1,1.0,1,1,1,0,0,360000.0,0,0,0
3.0,1.0,590.0,0,0,1,3,1.0,0,0,0,0,0,238000.0,0,0,0
2.0,1.0,678.0,0,0,1,0,1.0,0,0,0,0,0,165000.0,0,0,0
3.0,2.0,735.0,1,1,1,0,1.0,1,1,1,1,0,235000.0,0,1,1
3.0,2.0,650.0,0,0,1,0,1.0,0,0,0,0,0,140000.0,1,0,0
3.0,2.0,650.0,0,0,0,3,1.0,0,0,0,0,0,140000.0,0,0,0
3.0,2.0,1116.0,0,0,1,1,1.0,0,0,0,0,0,450000.0,0,0,0
3.0,2.0,1190.0,0,0,1,1,2.0,0,0,0,0,0,460000.0,0,0,0
4.0,2.0,1680.0,0,0,0,0,1.0,0,0,0,0,0,430000.0,0,0,0
2.0,2.0,802.0,0,0,0,1,1.0,0,0,0,0,0,410000.0,0,0,0
3.0,2.0,850.0,0,0,1,1,1.0,0,0,0,0,0,245000.0,0,0,0
3.0,2.0,1076.0,0,0,0,0,1.0,0,0,0,0,0,380000.0,0,0,0
2.0,2.0,735.0,0,0,1,0,1.0,0,0,0,0,0,400000.0,0,0,0
4.0,3.0,1257.0,0,0,1,0,2.0,0,0,0,0,0,600000.0,0,0,0
3.0,2.0,950.0,0,0,0,0,1.0,0,0,0,0,0,260000.0,0,0,0
3.0,2.0,1399.0,0,0,0,1,1.0,0,0,0,0,0,480000.0,0,0,0
3.0,2.0,850.0,0,1,0,0,2.0,0,1,0,0,0,230000.0,0,0,0
2.0,2.0,818.0,1,1,0,5,1.0,0,1,1,1,0,290000.0,0,1,1
2.0,2.0,940.0,0,0,0,5,1.0,0,0,0,0,0,500000.0,0,0,0
4.0,2.0,844.0,0,0,1,0,1.0,0,0,0,0,0,229000.0,0,0,0
3.0,2.0,1100.0,0,0,1,1,1.0,1,0,1,1,0,310000.0,0,0,1
3.0,2.0,1223.0,0,0,1,1,1.0,0,0,0,0,0,670000.0,0,0,0
3.0,2.0,750.0,0,0,1,0,1.0,1,0,1,1,0,200000.0,0,0,0
3.0,2.0,870.0,0,0,1,1,1.0,0,0,0,0,0,480000.0,0,0,0
3.0,2.0,1106.0,0,0,0,0,1.0,0,0,0,0,0,320000.0,0,0,0
3.0,2.0,926.0,0,1,1,1,1.0,0,1,0,0,1,320000.0,0,0,0
3.0,2.0,1184.0,0,0,1,1,2.0,1,1,1,1,1,658000.0,1,0,0
3.0,2.0,755.0,0,0,0,1,1.0,0,0,0,0,0,250000.0,0,0,0
3.0,2.0,1052.0,0,0,0,1,2.0,0,0,0,0,0,370000.0,0,0,0
4.0,2.0,1272.0,1,1,1,1,1.0,1,1,1,1,1,490000.0,0,0,0
3.0,2.0,770.0,0,0,1,0,1.0,1,0,1,1,0,260000.0,0,0,1
3.0,2.0,901.0,1,0,1,1,1.0,0,0,1,1,0,229999.0,0,0,0
2.0,2.0,735.0,0,0,1,0,1.0,0,0,0,0,0,400000.0,0,0,0
4.0,3.0,1257.0,0,0,1,0,2.0,0,0,0,0,0,600000.0,0,0,0
3.0,2.0,950.0,0,0,0,0,1.0,0,0,0,0,0,260000.0,0,0,0
3.0,2.0,1399.0,0,0,0,1,1.0,0,0,0,0,0,480000.0,0,0,0
3.0,2.0,850.0,0,1,0,0,2.0,0,1,0,0,0,230000.0,0,0,0
2.0,2.0,818.0,1,1,0,5,1.0,0,1,1,1,0,290000.0,0,1,1
2.0,2.0,940.0,0,0,0,5,1.0,0,0,0,0,0,500000.0,0,0,0
4.0,2.0,844.0,0,0,1,0,1.0,0,0,0,0,0,229000.0,0,0,0
3.0,2.0,1100.0,0,0,1,1,1.0,1,0,1,1,0,310000.0,0,0,1
3.0,2.0,1223.0,0,0,1,1,1.0,0,0,0,0,0,670000.0,0,0,0
3.0,2.0,750.0,1,0,1,0,1.0,1,0,1,1,0,200000.0,0,0,0
3.0,2.0,870.0,0,0,1,1,1.0,0,0,0,0,0,480000.0,0,0,0
3.0,2.0,1106.0,0,0,0,0,1.0,0,0,0,0,0,320000.0,0,0,0
3.0,2.0,926.0,0,1,1,1,1.0,0,1,0,0,1,320000.0,0,0,0
3.0,2.0,1184.0,1,1,1,1,2.0,1,1,1,1,1,658000.0,1,0,0
3.0,2.0,755.0,0,0,0,1,1.0,0,0,0,0,0,250000.0,0,0,0
3.0,2.0,1052.0,0,0,0,1,2.0,0,0,0,0,0,370000.0,0,0,0
4.0,2.0,1272.0,1,1,1,1,1.0,1,1,1,1,1,490000.0,0,0,0
3.0,2.0,770.0,1,0,1,0,1.0,1,0,1,1,0,260000.0,0,1,1
3.0,2.0,901.0,1,0,1,1,1.0,0,0,1,1,0,229999.0,0,0,0
2.0,2.0,615.0,0,0,0,3,1.0,0,0,1,1,0,182000.0,0,0,0
4.0,3.0,1642.0,0,0,0,1,2.0,0,0,0,0,0,630000.0,0,0,0
3.0,2.0,800.0,0,0,0,1,1.0,0,0,0,0,0,390000.0,0,0,0
3.0,2.0,901.0,1,0,1,1,1.0,0,0,1,1,0,230000.0,0,0,0
3.0,2.0,850.0,0,0,1,0,1.0,1,1,1,1,0,220000.0,0,0,0
1.0,1.0,685.0,0,0,1,5,1.0,0,0,0,0,0,290000.0,0,0,0
2.0,2.0,800.0,1,0,0,5,1.0,1,0,0,1,0,398000.0,0,1,1
3.0,2.0,720.0,0,0,0,1,2.0,0,0,0,0,0,499000.0,0,0,0
3.0,1.0,650.0,0,0,0,0,1.0,0,0,1,1,0,155000.0,0,0,0
3.0,2.0,1185.0,0,0,0,5,1.0,0,0,0,0,0,1500000.0,0,0,0
3.0,2.0,850.0,0,0,0,3,1.0,0,0,0,0,0,270000.0,0,0,0
3.0,2.0,1150.0,0,0,1,0,1.0,0,0,0,0,0,480000.0,0,0,0
2.0,1.0,650.0,0,0,1,0,1.0,0,0,0,0,0,200000.0,0,0,0
3.0,2.0,852.0,0,0,0,1,1.0,0,0,0,0,0,498000.0,0,0,0
1.0,1.0,715.0,0,0,0,0,1.0,0,0,0,0,0,308000.0,0,0,0
1.0,1.0,715.0,0,0,0,0,1.0,0,0,0,0,0,308000.0,0,0,0
3.0,1.0,700.0,1,0,1,0,1.0,1,0,1,1,1,180000.0,0,0,0
1.0,1.0,650.0,0,0,0,0,1.0,0,0,0,0,0,200000.0,0,0,0
2.0,1.0,550.0,0,0,0,3,1.0,0,0,0,0,0,175000.0,0,0,0
3.0,2.0,750.0,0,0,0,0,1.0,0,0,0,0,0,125000.0,0,0,0
4.0,2.0,1588.0,1,0,1,0,1.0,0,0,0,1,0,228000.0,0,0,0
3.0,2.0,1600.0,0,0,1,1,1.0,0,0,0,0,0,530000.0,0,0,0
3.0,2.0,1185.0,0,0,0,5,1.0,0,0,0,0,0,1420000.0,0,0,0
1.0,1.0,715.0,0,0,0,0,1.0,0,0,0,0,0,308000.0,0,0,0
3.0,2.0,700.0,0,0,0,0,1.0,0,0,0,0,0,290000.0,0,0,0
3.0,2.0,849.0,0,0,0,0,1.0,0,0,0,0,0,238000.0,0,0,0
3.0,2.0,1097.0,0,0,0,0,1.0,0,0,0,0,0,490000.0,0,0,0
3.0,3.0,1251.0,0,0,0,5,2.0,0,0,0,0,0,788000.0,0,0,0
5.0,5.0,2306.0,0,0,0,1,2.0,0,0,0,0,0,1000000.0,0,0,0
3.0,2.0,1001.0,0,0,1,0,1.0,0,0,0,0,0,210000.0,0,0,0
3.0,2.0,990.0,1,0,1,1,1.0,1,0,0,1,0,560000.0,0,1,1
4.0,3.0,1900.0,0,0,0,1,2.0,1,1,1,1,1,670000.0,0,0,0
3.0,2.0,1200.0,0,0,0,1,1.0,0,0,0,0,0,380000.0,0,0,0
3.0,2.0,1207.0,1,0,1,5,2.0,1,0,1,1,0,530000.0,0,0,0
2.0,1.0,600.0,0,0,1,3,1.0,0,0,0,0,0,130000.0,0,0,0
3.0,2.0,903.0,0,0,0,1,1.0,0,0,0,0,0,360000.0,0,0,0
3.0,2.0,1020.0,0,0,0,1,1.0,0,0,0,0,0,738000.0,0,0,0
3.0,2.0,850.0,0,0,1,0,1.0,0,0,0,0,0,330000.0,0,0,0
3.0,2.0,646.0,0,0,1,3,1.0,0,0,0,1,0,160000.0,0,0,0
3.0,2.0,820.0,0,0,0,0,1.0,0,0,0,0,0,180000.0,0,0,0
4.0,3.0,1645.0,0,0,1,1,2.0,0,0,0,0,0,525000.0,0,0,0
3.0,2.0,710.0,0,0,1,0,1.0,0,0,0,0,0,206000.0,0,0,0
3.0,2.0,650.0,0,0,1,0,1.0,1,0,0,0,0,98000.0,1,0,1
3.0,2.0,850.0,0,0,0,5,2.0,0,0,0,0,0,350000.0,0,0,0
3.0,2.0,1055.0,0,0,0,0,1.0,0,0,0,0,0,270000.0,0,0,0
3.0,2.0,700.0,0,0,0,0,1.0,0,0,0,0,0,420000.0,0,0,0
3.0,2.0,580.0,0,0,1,0,1.0,0,0,0,0,0,200000.0,0,0,0
3.0,2.0,800.0,0,0,1,0,1.0,0,0,1,0,0,178000.0,0,1,1
3.0,2.0,700.0,0,0,0,0,1.0,0,0,0,0,0,360000.0,0,0,0
1.0,1.0,660.0,1,0,0,1,1.0,1,0,1,1,0,299000.0,0,0,0
3.0,2.0,920.0,0,0,0,1,1.0,1,1,0,0,0,495000.0,0,0,1
3.0,2.0,812.0,1,0,1,1,1.0,1,0,1,1,1,215000.0,0,0,0
3.0,2.0,1100.0,0,0,0,1,1.0,0,0,0,0,0,270000.0,0,0,0
3.0,2.0,845.0,0,0,1,1,2.0,0,0,0,0,0,700000.0,0,0,0
3.0,2.0,936.0,0,0,1,0,1.0,0,0,0,0,0,246000.0,0,0,0
3.0,1.0,750.0,0,0,0,0,1.0,0,0,0,0,0,75000.0,0,0,0
3.0,2.0,645.0,1,0,0,0,1.0,0,0,0,1,0,97000.0,0,0,0
3.0,2.0,700.0,0,0,1,0,1.0,1,0,0,1,0,115000.0,0,0,0
4.0,3.0,1849.0,0,0,1,1,2.0,0,0,0,0,0,500000.0,0,0,0
3.0,1.0,720.0,1,0,0,0,1.0,0,0,0,1,1,69000.0,0,1,1
3.0,1.0,650.0,0,0,0,3,1.0,0,0,0,0,0,63000.0,0,0,0
3.0,1.0,581.0,0,0,0,3,1.0,0,0,0,0,0,65000.0,0,0,0
3.0,2.0,700.0,0,0,1,0,1.0,0,0,0,0,0,285000.0,0,0,0
3.0,2.0,650.0,0,0,0,0,1.0,0,0,0,0,0,260000.0,0,0,0
3.0,2.0,750.0,0,0,0,0,1.0,0,0,1,0,0,220000.0,0,0,0
3.0,2.0,800.0,1,1,1,5,1.0,1,1,1,1,1,300000.0,0,0,0
3.0,2.0,951.0,0,0,0,5,1.0,0,1,0,0,0,420000.0,0,0,0
3.0,3.0,1087.0,0,0,0,1,2.0,0,0,0,0,0,310000.0,0,0,0
3.0,2.0,900.0,0,0,0,1,2.0,0,0,0,0,0,450000.0,0,0,0
3.0,2.0,850.0,0,0,1,1,2.0,0,0,0,0,0,515000.0,0,0,0
3.0,2.0,850.0,0,0,1,1,2.0,0,0,0,0,0,600000.0,0,0,0
2.0,2.0,668.0,0,0,1,5,1.0,0,1,0,1,0,379888.0,0,0,1
3.0,2.0,745.0,0,0,0,0,1.0,0,0,0,0,0,300000.0,0,0,0
3.0,3.0,1450.0,0,0,0,1,2.0,0,0,0,0,0,740000.0,0,0,0
3.0,2.0,1098.0,0,0,0,1,2.0,0,0,0,0,0,850000.0,0,0,0
3.0,2.0,650.0,0,0,1,3,1.0,0,0,0,0,0,129000.0,0,0,0
3.0,2.0,850.0,0,0,1,1,1.0,0,0,0,0,0,530000.0,0,0,0
3.0,2.0,1028.0,0,0,1,0,1.0,0,0,0,0,0,305000.0,0,0,0
3.0,2.0,914.0,0,0,1,0,1.0,0,0,0,0,0,288000.0,0,0,0
3.0,2.0,783.0,0,0,1,0,1.0,1,0,0,1,0,170000.0,0,0,0
3.0,2.0,736.0,0,0,0,0,1.0,1,0,0,0,0,280000.0,1,0,0
2.0,2.0,969.0,0,0,0,1,2.0,0,0,0,0,0,980000.0,0,0,0
3.0,2.0,848.0,0,0,1,1,2.0,0,0,0,0,0,480000.0,0,0,0
3.0,2.0,1141.0,0,0,1,1,1.0,0,0,0,0,0,298000.0,0,0,0
3.0,2.0,748.0,1,1,1,1,1.0,1,1,0,1,0,300000.0,1,1,1
3.0,2.0,1550.0,1,1,0,1,1.0,1,1,0,1,0,738000.0,0,0,0
3.0,2.0,657.0,0,0,0,0,9.0,0,0,0,0,0,155000.0,0,0,0
3.0,2.0,750.0,0,0,0,0,1.0,0,0,0,0,0,230000.0,0,0,0
2.0,2.0,720.0,0,0,0,5,1.0,0,0,0,0,0,410000.0,0,0,0
3.0,2.0,835.0,0,0,0,1,1.0,0,0,0,0,0,380000.0,0,0,0
3.0,2.0,1148.0,0,0,0,1,1.0,0,0,0,0,0,390000.0,0,0,0
3.0,2.0,760.0,0,0,0,0,1.0,1,0,0,0,1,300000.0,0,0,0
3.0,2.0,1001.0,0,0,0,0,2.0,0,0,0,0,0,550000.0,0,0,0
4.0,2.0,864.0,0,0,1,3,1.0,0,0,0,0,0,170000.0,0,0,0
3.0,2.0,815.0,0,1,1,0,2.0,1,1,1,0,0,265000.0,0,0,0
3.0,2.0,868.0,0,0,0,0,1.0,0,0,0,0,0,199000.0,0,0,0
3.0,2.0,963.0,0,0,0,0,1.0,0,0,0,0,0,240000.0,0,0,0
2.0,1.0,550.0,0,0,1,3,1.0,0,0,0,0,0,150000.0,0,0,0
3.0,2.0,800.0,0,0,0,1,1.0,0,0,0,0,0,350000.0,0,0,0
3.0,2.0,800.0,0,0,0,1,1.0,0,0,0,0,0,380000.0,0,0,0
3.0,2.0,657.0,0,0,0,0,9.0,0,0,0,0,0,155000.0,0,0,0
3.0,2.0,750.0,0,0,0,0,1.0,0,0,0,0,0,230000.0,0,0,0
2.0,2.0,720.0,0,0,0,5,1.0,0,0,0,0,0,410000.0,0,0,0
3.0,2.0,835.0,0,0,0,1,1.0,0,0,0,0,0,380000.0,0,0,0
3.0,2.0,1148.0,0,0,0,1,1.0,0,0,0,0,0,390000.0,0,0,0
3.0,2.0,760.0,0,0,0,0,1.0,1,0,0,0,1,300000.0,0,0,0
3.0,2.0,1001.0,0,0,0,0,2.0,0,0,0,0,0,550000.0,0,0,0
4.0,2.0,864.0,0,0,1,3,1.0,0,0,0,0,0,170000.0,0,0,0
3.0,2.0,815.0,0,0,1,0,2.0,1,1,1,0,0,265000.0,0,0,0
3.0,2.0,868.0,0,0,0,0,1.0,0,0,0,0,0,199000.0,0,0,0
3.0,2.0,963.0,0,0,0,0,1.0,0,0,0,0,0,240000.0,0,0,0
2.0,1.0,550.0,0,0,1,3,1.0,0,0,0,0,0,150000.0,0,0,0
3.0,2.0,800.0,0,0,0,1,1.0,0,0,0,0,0,350000.0,0,0,0
3.0,2.0,800.0,0,0,0,1,1.0,0,0,0,0,0,380000.0,0,0,0
3.0,2.0,800.0,0,0,0,1,1.0,0,0,0,0,0,368000.0,0,0,0
3.0,3.0,1766.0,0,0,0,1,2.0,0,0,0,0,0,1300000.0,0,0,0
3.0,2.0,800.0,0,0,1,0,1.0,0,0,0,0,0,128000.0,0,0,0
3.0,2.0,1060.0,0,0,0,1,1.0,0,0,0,0,0,450000.0,0,0,0
2.0,2.0,860.0,0,0,1,1,2.0,0,0,0,0,0,568000.0,0,0,0
4.0,3.0,1600.0,1,1,1,5,2.0,1,1,0,1,1,920000.0,0,1,1
3.0,2.0,990.0,1,1,1,5,2.0,1,1,0,1,1,578000.0,0,1,1
3.0,2.0,1151.0,0,0,0,7,2.0,0,0,0,0,0,330000.0,0,0,0
3.0,2.0,871.0,1,0,0,0,1.0,1,0,1,1,1,388000.0,0,0,0
3.0,2.0,850.0,1,0,0,0,1.0,1,0,1,1,1,300000.0,0,0,0
2.0,2.0,1195.0,0,0,0,1,1.0,0,0,0,0,0,490000.0,0,0,0
3.0,2.0,1000.0,0,0,1,5,2.0,0,0,0,0,0,590000.0,0,0,0
3.0,2.0,854.0,0,0,1,0,1.0,1,0,1,1,0,288888.0,0,0,1
3.0,2.0,1200.0,0,0,0,1,2.0,0,0,0,0,0,580000.0,0,0,0
3.0,2.0,866.0,0,0,1,1,1.0,0,0,0,0,0,380000.0,0,0,0
3.0,2.0,830.0,0,0,0,0,2.0,0,0,0,0,0,390000.0,0,0,0
3.0,3.0,1642.0,0,0,0,1,2.0,0,0,0,0,0,680000.0,0,0,0
3.0,2.0,700.0,0,0,0,0,1.0,0,0,0,0,0,270000.0,0,0,0
5.0,5.0,6000.0,1,1,1,1,3.0,1,1,0,1,1,1680000.0,0,1,1
3.0,2.0,1100.0,0,0,0,0,1.0,0,0,1,1,1,350000.0,0,0,0
1.0,1.0,650.0,0,0,0,1,1.0,0,0,0,0,0,288888.0,0,0,0
3.0,2.0,1080.0,0,0,0,1,1.0,0,0,0,0,0,395000.0,0,0,0
1.0,1.0,495.0,0,0,1,1,1.0,0,0,0,0,0,235000.0,0,0,0
2.0,1.0,521.0,0,0,0,0,1.0,0,0,0,0,0,130000.0,0,0,0
3.0,2.0,854.0,0,0,1,0,1.0,0,0,0,0,0,300000.0,0,0,0
4.0,2.0,1270.0,0,0,0,1,2.0,0,0,0,0,0,580000.0,0,0,0
4.0,2.0,2524.0,0,0,0,4,2.0,0,0,0,0,0,328000.0,0,0,0
4.0,2.0,1642.0,0,0,0,1,2.0,0,0,0,0,0,628000.0,0,0,0
3.0,2.0,1060.0,0,0,0,1,1.0,0,0,0,0,0,450000.0,0,0,0
2.0,2.0,769.0,0,0,1,1,1.0,0,0,0,0,0,380000.0,0,0,0
3.0,2.0,645.0,0,0,0,0,1.0,0,0,0,0,0,280000.0,0,0,0
3.0,2.0,1050.0,0,0,0,3,1.0,0,0,0,0,0,270000.0,0,0,0
3.0,3.0,646.0,0,0,0,3,1.0,0,0,0,1,0,88000.0,0,0,0
2.0,1.0,650.0,1,1,1,3,1.0,1,1,1,1,0,145000.0,1,1,1
2.0,2.0,853.0,0,0,1,5,1.0,0,0,0,0,0,338000.0,0,0,0
2.0,2.0,836.0,0,0,0,1,1.0,0,0,0,0,0,890000.0,0,0,0
3.0,2.0,750.0,0,0,0,0,1.0,0,0,1,0,0,280000.0,0,0,0
3.0,2.0,1316.0,0,0,0,1,2.0,0,0,1,1,1,690000.0,0,0,0
3.0,2.0,2200.0,0,0,0,0,2.0,0,0,0,0,0,899000.0,0,0,0
4.0,3.0,1800.0,0,0,0,1,2.0,0,0,0,0,0,800000.0,0,0,0
3.0,2.0,860.0,0,0,0,1,1.0,0,0,0,0,0,420000.0,0,0,0
3.0,2.0,860.0,0,0,0,1,1.0,0,0,0,0,0,430000.0,0,0,0
3.0,2.0,860.0,0,0,0,1,1.0,0,0,0,0,0,428000.0,0,0,0
2.0,2.0,775.0,0,0,0,5,1.0,0,0,0,0,0,350000.0,0,0,0
3.0,2.0,900.0,0,0,0,0,2.0,0,0,0,0,0,299000.0,0,0,0
3.0,2.0,926.0,1,0,1,1,1.0,1,0,1,1,0,590000.0,0,0,0
5.0,3.0,2335.0,0,0,0,1,4.0,0,0,0,0,0,1150000.0,0,0,0
3.0,2.0,936.0,0,0,0,1,2.0,0,0,0,0,0,580000.0,0,0,0
4.0,5.0,3735.0,0,0,0,1,2.0,0,0,0,0,0,1700000.0,0,0,0
3.0,2.0,1023.0,1,1,0,5,2.0,1,1,1,1,0,650000.0,0,0,0
3.0,1.0,726.0,0,0,1,0,1.0,0,0,0,0,0,60000.0,0,0,0
3.0,3.0,1097.0,0,0,0,5,1.0,0,0,0,0,0,399000.0,0,0,0
3.0,3.0,1050.0,0,0,0,5,1.0,0,0,0,0,0,428000.0,0,0,0
3.0,2.0,956.0,0,0,0,1,1.0,0,0,0,0,0,310000.0,0,0,0
3.0,2.0,800.0,0,0,0,1,2.0,0,0,0,0,0,530000.0,0,0,0
3.0,2.0,950.0,1,1,0,1,1.0,1,1,1,1,0,213000.0,0,0,0
4.0,2.0,1316.0,0,0,0,1,1.0,0,0,1,1,1,680000.0,0,0,0
3.0,2.0,736.0,0,0,0,0,1.0,1,0,0,0,0,285000.0,1,0,0
3.0,2.0,1100.0,0,0,0,1,1.0,0,0,0,0,0,620000.0,0,0,0
3.0,2.0,1100.0,0,0,0,1,1.0,0,0,0,0,0,580000.0,0,0,0
3.0,2.0,1100.0,0,0,0,1,1.0,0,0,0,0,0,578000.0,0,0,0
3.0,2.0,1100.0,0,0,0,1,1.0,0,0,0,0,0,590000.0,0,0,0
3.0,2.0,1226.0,0,0,0,1,2.0,0,0,0,0,0,740000.0,0,0,0
3.0,4.0,2314.0,0,0,0,1,2.0,0,0,0,0,0,1700000.0,0,0,0
3.0,2.0,700.0,0,0,0,0,1.0,0,0,0,0,0,270000.0,0,0,0
3.0,2.0,700.0,0,0,0,0,1.0,0,0,0,0,0,330000.0,0,0,0
4.0,5.0,2476.0,0,0,0,1,2.0,0,0,0,0,0,1600000.0,0,0,0
3.0,3.0,1646.0,0,0,0,1,2.0,0,0,0,0,0,950000.0,0,0,0
3.0,2.0,887.0,0,0,0,1,2.0,0,0,0,0,0,498000.0,0,0,0
3.0,2.0,700.0,0,0,0,1,1.0,0,0,0,0,0,325000.0,0,0,0
3.0,3.0,1819.0,0,0,0,1,2.0,0,0,0,0,0,1300000.0,0,0,0
3.0,2.0,1110.0,0,0,1,1,2.0,0,0,0,0,0,590000.0,0,0,0
3.0,2.0,700.0,0,0,0,0,1.0,0,0,0,0,0,270000.0,0,0,0
3.0,3.0,1091.0,0,0,0,1,1.0,0,0,0,0,0,590000.0,0,0,0
3.0,2.0,700.0,0,0,0,0,1.0,0,0,0,0,0,320000.0,0,0,0
3.0,3.0,1222.0,0,0,0,1,2.0,0,0,0,0,0,630000.0,0,0,0
3.0,2.0,800.0,0,0,0,1,1.0,0,0,0,0,0,350000.0,0,0,0
2.0,1.0,550.0,0,0,0,1,2.0,0,0,0,0,0,198000.0,0,0,0
4.0,2.0,1270.0,0,0,0,1,2.0,0,0,0,0,0,598000.0,0,0,0
3.0,2.0,1055.0,0,0,0,1,2.0,0,0,0,0,0,570000.0,0,0,0
1.0,2.0,442.0,1,0,0,5,1.0,1,0,1,1,0,450000.0,0,0,0
3.0,2.0,1076.0,0,0,0,0,1.0,0,0,0,0,0,380000.0,0,0,0
2.0,2.0,700.0,0,0,0,3,1.0,0,0,0,0,0,270000.0,0,0,0
3.0,2.0,939.0,0,0,0,0,1.0,0,0,0,0,0,335000.0,0,0,0
